hunk_id,group,path,old_start,old_count,new_start,new_count,claim,evidence,disposition,legacy_review,az_review
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#23,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,193,4,193,4,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#24,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,249,1,249,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#25,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,254,1,254,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#26,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,286,1,286,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#27,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,288,1,288,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#28,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,304,2,304,2,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#29,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,315,1,315,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#30,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,317,2,317,2,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#31,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,327,1,327,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#32,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,332,1,332,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#33,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,380,1,380,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#34,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,395,1,395,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#35,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,431,1,431,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#36,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,433,1,433,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#37,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,440,1,440,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#38,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,442,1,442,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#39,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,448,1,448,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#40,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,461,2,461,2,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#41,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,471,2,471,2,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#42,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,481,2,481,2,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#43,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,491,2,491,2,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#44,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,507,2,507,2,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#45,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,518,2,518,2,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#46,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,531,1,531,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#47,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,542,1,542,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#48,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,559,1,559,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#49,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,563,1,563,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#50,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,565,1,565,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#51,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,567,2,567,2,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#52,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,574,2,574,2,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#53,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,577,2,577,2,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/AnimAZEntityNode.cpp#1,animation/math,Gems/Maestro/Code/Source/Cinematics/AnimAZEntityNode.cpp,136,1,136,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/AnimAZEntityNode.cpp#2,animation/math,Gems/Maestro/Code/Source/Cinematics/AnimAZEntityNode.cpp,142,1,142,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/AnimAZEntityNode.cpp#3,animation/math,Gems/Maestro/Code/Source/Cinematics/AnimAZEntityNode.cpp,179,1,179,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/AnimAZEntityNode.cpp#4,animation/math,Gems/Maestro/Code/Source/Cinematics/AnimAZEntityNode.cpp,186,1,186,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/AnimAZEntityNode.cpp#5,animation/math,Gems/Maestro/Code/Source/Cinematics/AnimAZEntityNode.cpp,189,1,189,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/AnimAZEntityNode.cpp#6,animation/math,Gems/Maestro/Code/Source/Cinematics/AnimAZEntityNode.cpp,195,1,195,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/AnimAZEntityNode.h#1,animation/math,Gems/Maestro/Code/Source/Cinematics/AnimAZEntityNode.h,62,1,62,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/AnimAZEntityNode.h#2,animation/math,Gems/Maestro/Code/Source/Cinematics/AnimAZEntityNode.h,64,1,64,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/AnimAZEntityNode.h#3,animation/math,Gems/Maestro/Code/Source/Cinematics/AnimAZEntityNode.h,67,1,67,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/AnimComponentNode.cpp#1,animation/math,Gems/Maestro/Code/Source/Cinematics/AnimComponentNode.cpp,24,1,23,0,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/AnimComponentNode.cpp#2,animation/math,Gems/Maestro/Code/Source/Cinematics/AnimComponentNode.cpp,184,1,183,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/AnimComponentNode.cpp#3,animation/math,Gems/Maestro/Code/Source/Cinematics/AnimComponentNode.cpp,323,1,322,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/AnimComponentNode.cpp#4,animation/math,Gems/Maestro/Code/Source/Cinematics/AnimComponentNode.cpp,325,1,324,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/AnimComponentNode.cpp#5,animation/math,Gems/Maestro/Code/Source/Cinematics/AnimComponentNode.cpp,355,1,354,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/AnimComponentNode.cpp#6,animation/math,Gems/Maestro/Code/Source/Cinematics/AnimComponentNode.cpp,358,1,357,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/AnimComponentNode.cpp#7,animation/math,Gems/Maestro/Code/Source/Cinematics/AnimComponentNode.cpp,399,1,398,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/AnimComponentNode.cpp#8,animation/math,Gems/Maestro/Code/Source/Cinematics/AnimComponentNode.cpp,427,1,426,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/AnimComponentNode.cpp#9,animation/math,Gems/Maestro/Code/Source/Cinematics/AnimComponentNode.cpp,435,1,434,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/AnimComponentNode.cpp#10,animation/math,Gems/Maestro/Code/Source/Cinematics/AnimComponentNode.cpp,521,1,520,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
